location,count
מראג'ה,6
אזור פחם פורט יוניון,6
Peleliu Island,6
אמפיפוליס (עיר קדומה),6
Parc national de Nouabalé-Ndoki,6
Mahabad,6
מאדיאר לאפש,6
San Juan Coatzospan,6
Koźmin Wielkopolski,6
Miller County,6
ספרלונגה,6
דרעא,6
Mlyniv,6
Stockton-on-Tees,6
Johnston Atoll,6
Hofit,6
Gid'ona,6
Coimbatore (District),6
רויאל אוק,6
סגו (אזור),6
אתר מגדלנסקה גורה,6
"Saint Lucia, Lake",6
Netzahualcóyotl,6
Mucajaí River Valley,6
קרני חיטים,6
Coon Creek Watershed,6
אזור מענית,6
Asinara Island,6
פונאר,6
Mao Mountains,6
נוסה טנגרה בראט,6
צ'ורנה (גיור-מושון-שופרון),6
Recklinghausen (Germany : Kreis),6
אזור טרורו,6
מייאן,6
Tysmenytsia,6
מחוז צ'יסאגו,6
קרונאך (מחוז),6
Takla Makan Desert Region,6
נהר מירמיצ'י,6
Valmaseda,6
הסה-דרמשטט,6
אנגר,6
Coral Sea,6
פאסורואן,6
Midea (Extinct city),6
Sumatera Selatan,6
Jianyang Xian (Fujian Sheng),6
Ostrów Mazowiecka (Powiat),6
וויסלוויץ (לובלין),6
"'Arif, Mount",6
Fanchang Xian,6
אזור מפרץ ליטויה,6
נידהם,6
Beuthen,6
Quanzhou (Fujian Sheng),6
Bet Nehemya,6
אוזרק,6
Badalona,6
הראדץ-קראלובה,6
Civate,6
Khark Island,6
רוסט,6
בירגי,6
גוברובוה,6
Embu District,6
Darga River,6
אגן היקוות נהר הזמבזי,6
מחוז נוקס,6
מרקטצולן,6
אגן היקוות קון קריק,6
Trièves,6
Santa Coloma de Queralt,6
Longs Peak,6
Korsun-Shevchenkivskyi,6
Geneva Region,6
אתר טורה סביה,6
Bucsu,6
Coeur d'Alene,6
Araq el-Emir Site,6
Ghajar,6
Correze (Department),6
Fukuoka-ken,6
אזור אגם ז'נבה (שווייץ וצרפת),6
אזור מדבר טקלה מקאן,6
Kuruçay Höyük,6
الطفيلة,6
Beiuș,6
Bad Lippspringe,6
רקוב,6
Celle (Landkreis),6
Shereshevo,6
Tel Mor,6
שנאו אן דר טרסטנג,6
Locorotondo,6
Shizuoka-ken,6
Winnebago County,6
גוראבה,6
שוויינפורט,6
Siwnikʻ,6
Pleasant Valley (Pershing County),6
גלאטי (מחוז),6
Bishkek,6
Rota Island,6
מצד תמר,6
מוקריאן,6
Ramat Yisakhar,6
Uehlfeld,6
Arno River,6
סן קריסטובל (טצ'ירה),6
معوز حاييم,6
Broken Heart Ranch,6
Lille Region,6
Hassek Mound,6
אמנה,6
"נהר אנקוסטוה (מרילנד וושינגטון, די.סי.)",6
אזור נהר מארי (ניו סאות' ויילס-אוסטרליה הדרומית),6
"Tri-Border Area (Argentina, Brazil, and Paraguay)",6
קומארוב,6
Glynn County,6
Crati River Watershed,6
Tsrufa,6
אמלורד,6
אנו (אי),6
עמק דווארס (כף מערבית),6
אלעראקיב,6
איליג,6
Big Thicket,6
Tennessee Valley,6
הרי פארק (קולורדו וויומינג),6
מסילת ציון,6
שממת סאוטות,6
בוטנויזן,6
Crau Region,6
Nukulaelae,6
Benue River (Cameroon and Nigeria),6
מחוז קמבריה,6
Dunaivtsi,6
אומת פוני של אוקלהומה,6
הרי קצ'קר,6
פרובאלאנאלור,6
عرابة,6
אזור יתיר,6
קורג'יו,6
Diego Garcia,6
Sarrîn (Extinct city),6
נורמל,6
מערת שובה,6
טיסמניץ,6
מחוז פיליפס,6
Burkeville,6
וינצנהיים,6
Ina-shi Region,6
סאפלו,6
Indian River (Lagoon),6
הקרפטים האוקראיניים,6
אגואסקליינטס (מדינה),6
אייצ'י (מחוז),6
Roucadour Cave,6
קיתרייה (קפריסין),6
Liepāja,6
Luoyang Region (Henan Sheng),6
Kibi,6
Mesillat Tsiyon,6
תל עין דארא,6
Cabanatuan,6
Suez Canal Region,6
הואיפאן (מורלוס),6
Allendorf,6
Mad River,6
מפרץ הדסון,6
אטאני,6
"Russia (Territory under White armies, 1918-1920)",6
צ'ו'נגו'או (פוג'יין שנג),6
Babruisk,6
גשר הזיו,6
מחוז נובוסיבירסק,6
Ouachita Mountains (Ark. and Okla.),6
Ilūkste,6
אוברהאוזן (דיסלדורף),6
Bezdruzice,6
Rejowiec Lubelski,6
Havatselet Hasharon Region,6
"Tule River Indian Tribe of the Tule River Reservation, California",6
סאן חואן קואצופאן,6
Munastīr,6
Awash River Watershed,6
Brookfield,6
Asipavichy,6
פוגיה (מחוז),6
Didymoi Site,6
Khirbet Siyar el-Ghanam,6
פרגו,6
Glacier Peak Wilderness,6
Glass Mountains,6
מונדובי,6
מונטגיו (אי),6
Cambria County,6
Amatlan (Morelos),6
עמק נהר נהר קוסקוקווים,6
Teso (District),6
קילני (מחוז),6
Maracay,6
באד ליפשפריגה,6
Ithakē,6
San Juan Metropolitan Area,6
בלמאסדה,6
Hakone-machi,6
המלבורג,6
בויטן,6
פלליו (אי),6
Moche River Valley,6
סנטה פולה,6
בקום (וורנדורף),6
מערת פסיכרו (כרתים),6
ʻAyn al ʻArab,6
Kalarash,6
עמק טנסי,6
פראק,6
"אזור שלש גבולות (ארגנטינה, ברזיל ופרגוואי)",6
Krishna,6
Upper Murray Region (N.S.W. and Vic.),6
منطقة حاضرة بئر السبع,6
Harburg-Wilhelmsburg,6
Evreiskaia Avtonomnaia Oblast',6
סאות'וול (נוטינגהמשייר),6
Kalambo Falls Site (Tanzania and Zambia),6
Mezen River Valley,6
סרנץ',6
"Tay, Firth of",6
Nushagak River,6
בית ינאי,6
Sirhind,6
كفر مندا,6
Rawandoz,6
Flagstaff Region,6
Vilcabamba,6
Kuty (Ivano-Frankivska Oblest),6
מחוז שוהארי,6
Pisticci,6
Chalcidice Peninsula,6
כפר סמיע,6
אזור נהר מיסיסיפי,6
Lingwu Shi,6
Shenyang Shi,6
Ponca Tribe of Nebraska,6
"Africa, French Equatorial",6
עמק נהר קואה,6
Geervliet,6
Qiryat Eqron,6
Santiago Cay,6
Strabychovo,6
Malitbog,6
גורגאון,6
לשון ים אלבמארל,6
San Giovanni Valdarno,6
Sefunim Rockshelter,6
Jerba,6
Wieniawa,6
קינגס לין,6
Komárom Megye,6
Mauna Kea,6
בייליץ,6
טרמו,6
إبريم,6
Tyneside,6
שרושפטק,6
Saint-Paul-Trois-Châteaux,6
אזור מטה יהודה,6
איגל ספרינגס,6
וילקבמבה,6
סן פרנצ'סקו פיצ'טרו,6
אתר בלברטה,6
Korazim,6
קולד ספרינג הרבור,6
Otta,6
Houmt Souk,6
פדריזה דה מנזנרס,6
Tavant,6
Robinson Forest,6
Chowan County,6
Deep River (River),6
Bad Breisig,6
Moffat County,6
Aztalan State Park,6
Stolp,6
Ngorongoro Crater,6
Mills County,6
Kapuas Hulu,6
פארק לאומי גואנאקאסטה,6
Hartley County,6
Ikaria Island,6
San Francisco River Watershed (Ariz. and N.M.),6
אזור אייר,6
Merhavya,6
Beelitz,6
Sárospatak,6
Hill County,6
חברובסק,6
Stockstadt am Rhein,6
גן לאומי הוט ספרינגס,6
Sokyri︠a︡ny,6
וילקיה,6
K2 (Mountain),6
טרביזונד (אימפריה),6
Lido,6
Anmoore,6
Miño River Valley (Spain and Portugal),6
Lebanon County,6
Abakan River Valley,6
Qu'Appelle River Valley (Sask. and Man.),6
Bunyan,6
Warsaw (Grand Duchy),6
Zerbst,6
אויסט צפוני,6
Phlōrina,6
Sînnicolau Mare,6
كورزيم,6
קמר ירוחם,6
מורובאנה גושלינה,6
Villa Lynch,6
מונטסקיו-אוונטס,6
הוקורגן,6
Frankisch-Crumbach,6
הנקוביצה,6
דיאובנד,6
La Pérouse Bay,6
טומשפול,6
גבעת סילבורי,6
"Mead, Lake (Ariz. and Nev.)",6
Mikhmoret Region,6
סרה דה אסטרלה,6
Marl (North Rhine-Westphalia),6
וורנגל,6
Mainpuri (District),6
נאיאיגאמה,6
Szczecin Lagoon (Poland and Germany),6
סויסון מארש,6
Rüsselsheim,6
Ice Age National Scientific Reserve,6
IJssel Lake,6
מונדן,6
אץ'-ואספושטה,6
Aubrac Mountains,6
Cross River State,6
חוף ים ברינג,6
Keramos (Extinct city),6
Bennington,6
Santa Rosa Island,6
Rhede (North Rhine-Westphalia),6
Malayir,6
דהרה דון,6
אזור בית שמש,6
Sarid,6
הרי קליקו,6
מלינלקו,6
צקנדורף,6
Bamberger Ranch Preserve,6
Apalachicola River Valley,6
קויוקוק,6
Schwaz,6
עמק נהר הואי,6
Fereydūn (Iṣfahān),6
Nages-et-Solorgues,6
Kellia Site,6
Ysyk-Kȯl oblasty,6
Nieuwlande,6
רצועת אריזונה,6
קרוס ריבר (מדינה),6
Acholla (Extinct city),6
בנינגטון,6
Nile River Region,6
אינאנדיק,6
קושינגר (מחוז),6
ג'וב יוסף,6
Cousin,6
פוקרוי,6
בורה-בורה,6
Soan River Valley,6
מחוז אורדו,6
Reus,6
פרמטנג בוגאק (פולאו פיננג),6
Isle Royale,6
Manzano Mountains,6
نوفيت,6
סקנדיאנו,6
מאונה קיאה,6
סירהינד,6
חוף קורומנדל,6
Guayana Region,6
נחל ציפורי,6
Bayerisch-Schwaben (Regierungsbezirk),6
Winchester Region,6
נואבה ויסקייה,6
Acadia National Park,6
Borkum,6
Katherine (N.T.),6
סלרבו,6
Vastergotland,6
Federated Malay States,6
Dehra Dūn,6
סרינגאר (ג'אמו וקשמיר),6
Teso,6
חצי האי מתאנה,6
شبه جزيرة طنجة,6
Queyras,6
קרמאן,6
Kolkata Region,6
Chang Tang Plateau (China and India),6
פרסטון (לנקשייר),6
גמונדן אים הונסרוק,6
Rhône,6
Subantarctic Islands,6
Jerusalem (Israel),6
גוש אילת,6
Cheviot,6
Red Sea Hills (Egypt and Sudan),6
בורקום,6
שאומבורג-ליפה,6
אילוילו,6
זנוימו,6
Southport,6
Oed-Oehling,6
מחוז סנדובל,6
San Luis Potosi (State),6
Tehama County,6
Santillana del Mar,6
סאהב,6
Homelʹskai︠a︡ voblastsʹ,6
אזור קמברידג',6
אזור פלגסטאף,6
Côtes-d'Armor,6
קרסנודר,6
אזור מנדליי,6
אוטה,6
אגן היקוות ביבר קריק (מחוז מק'קרירי),6
Alsea River Watershed,6
לה פאס (מחוז),6
נובה גוריקה,6
סנטרליה,6
אתר בגואת,6
מאינפורי (מחוז),6
Rembau (Negeri Sembilan),6
Sedot Negev,6
אתר מירטוס,6
חירפליט,6
Kaokoland,6
וונארי,6
גיולה,6
Roaring River Valley,6
Stalovichy,6
Dnieper River Watershed,6
Phaistos (Extinct city),6
Rzeszów,6
לימון (מחוז),6
Eberswalde,6
מחוז בל,6
Umbāshī Site,6
ברנבורג,6
בליקילקליין,6
sh 00000756,6
לוקוב,6
Kaloleni,6
רימיני (מחוז),6
רמת לס,6
טבאנט,6
Kazimierz,6
Durmenach,6
Piceance Creek,6
Flandreau Santee Sioux Tribe of South Dakota,6
אנמור,6
Scandiano,6
Nisa (Extinct city),6
Seahenge Site,6
Znojmo,6
איזלוצ'יסטאיה,6
Niamey (Department),6
هدسيم,6
מונטפולצ'יאנו,6
Rivne (Zakarpatska oblast),6
Cheratte,6
אטלינגן,6
"עם מוסקוגי (קריק), אוקלהומה",6
Washington (Hempstead County),6
Burgau (Bavaria),6
Pularumpi (N.T.),6
ביצ'ינה,6
Constanţa,6
Tehachapi Mountains,6
מחוז סאמסון,6
הרי אוברק,6
"Galicia, Eastern (Ukraine)",6
פרינס אדווארד,6
קרומבך (גונצברג),6
White Mountains (N.H. and Me.),6
הרניצה,6
Gerakion,6
Pskovskaia oblast',6
קאשובי,6
ליפנו (ולוצלוק),6
San Francisco Pichátaro,6
Awaji Island,6
وادي عمود,6
פאראדיס,6
حرفيش,6
Cripple Creek,6
מחוז הומל,6
לידו,6
Dieveniskes,6
Skierniewice,6
וושינגטון (מחוז המפסטד),6
מגלו ניסי גלניס,6
נג'קורוס,6
סאטאניב,6
שפך נהר סנט לורנס,6
מחוז ברינגו,6
Minden (Landkreis),6
Homolka Site,6
סקרניביץ,6
עמק נהר מיאמי,6
"Umm Hammad, Tall",6
Djelfa,6
מיצר בס,6
South Molton,6
Wallis and Futuna,6
מחוז קלרנדון,6
Lower Geyser Basin,6
Comanche County,6
Ettlingen,6
וילה לינץ',6
דוביוק,6
La Paz (Department),6
ודברידג',6
Kainji Reservoir,6
הרי קולימה,6
Lagoudhera,6
Frumusica,6
Chiriqui (Province),6
פוקפוקה אטול,6
ווינויילר,6
Wet Mountains Region,6
Nikolayev,6
קורלנד (דוכסות),6
זוומרדאם,6
Weitersfeld,6
Mari El,6
Rostovskai︠a︡ oblastʹ,6
"Shoshone-Paiute Tribes of the Duck Valley Reservation, Nevada",6
סטאוויששה,6
נורקופינג,6
מחוז פלימות,6
Moravany nad Váhom Region,6
Agate Basin Site,6
סירקיוז (מחוז),6
Rivarolo Mantovano,6
מיכוב,6
הראוטי,6
São Tiago Island,6
פג'רונצ'ילו,6
Goochland County,6
Cebu Island,6
Chavusy,6
Zapotitán Valley,6
Dikili Tash (Extinct city),6
Żmigród,6
Ust Urt (Kazakhstan and Uzbekistan),6
Kapyl,6
אזורמפרץ קוק,6
עמק נהר פום דה טר,6
Jadów,6
Air Region,6
Siatista,6
אזור לה פאס,6
Sarafand,6
ואליס ופוטונה,6
Strikov,6
Pottawatomie County,6
קרסנויארסק,6
Schijndel,6
Penobscot Bay,6
איפריית סונגהאי,6
Yerres,6
טולוקה דה לרדו,6
Sinj,6
Tottenham,6
רוונדוז,6
אוריה,6
אקן היקוות נהר אלסי,6
"Burma, Upper",6
Malinalco,6
Fort Worth Region,6
Humaymat Site,6
Kanab Region,6
Sobolevka,6
Manitowoc County,6
גליציה המזרחית (אוקראינה),6
דפנה,6
הרמסקיל,6
אתר דימיני,6
Pajaroncillo,6
Granadilla,6
מחוז לורנס,6
Hajji Firuz Tepe,6
Sierra Madre Occidental,6
Goodenough Island,6
Schaumburg-Lippe,6
Pdaya,6
וונסטורף,6
Tomashpil,6
פרנקיש-קרומבך,6
נופית,6
Damodar Valley,6
Woodbridge,6
Gargas Cave,6
אזור פארק לאומי קדאקו (טריטוריה צפונית),6
Chinchero (District),6
Mandalay Region,6
وادي حيمار,6
פסיירה (עיר קדומה),6
Rame,6
Fuzhou Region (Fujian Sheng),6
סיפאן,6
שינדל,6
Dornum,6
Sataniv,6
Ngamiland District,6
Bizerte,6
גוגוריו (ממלכה),6
גרוטאפראטה,6
מחוז איגל,6
Murowana Goslina,6
בונסבורו,6
ביבולרי,6
Los Lagos (Region),6
אזור גאפ,6
Wisconsin Territory,6
Preston (Lancashire),6
الجديدة,6
אתר חלצ'איאן,6
ורשה (דוכסות גדולה),6
منطقة حاضرة الناصرة,6
בולחוב,6
Bützow,6
Sétif,6
Gurs,6
Gurgaon,6
Sakhalin (Sakhalinskai͡a oblastʹ),6
האותורן,6
קרלר,6
Bitonto,6
Wayne,6
סיגישוארה,6
Karalar,6
צרבסט,6
Valpolicella,6
אסון,6
Maras,6
Nagykálló,6
מחוז נגמילנד,6
Coconino County,6
חצי האי אלסקה,6
Nikopolʹsʹkyĭ raĭon,6
Szekesfehervar,6
Hagia Photia Site,6
Neusiedler Lake (Austria and Hungary),6
White Sands Missile Range,6
Stockelsdorf,6
קלולני,6
Knik Arm,6
נחל חימר,6
עמק נהר אוסורי (רוסיה וסין),6
פורדון,6
טוונטה,6
Terek River Valley (Georgia and Russia),6
Mateh Yehuda (Mo'atsah azorit),6
מוציג,6
קת'רין (טריטוריה צפונית),6
אזור נהר הנילוס,6
Yatsits,6
צ'אנגי,6
זמיגרוד,6
ז'ורבנו,6
Bivolari,6
סטוקלסדורף,6
סמירנה,6
Koyukuk,6
Ružomberok,6
Helgoland Bight,6
Sands of Forvie Nature Reserve,6
Cold Spring Harbor,6
Bass Strait (Vic. and Tas.),6
Herodium,6
Lukow,6
Ludenscheid,6
בורגאו (בוואריה),6
נאג'-א-סורלוג,6
Mississippi River Region,6
Pushpagiri,6
מחוז אמפריי,6
Madeira River (Brazil and Bolivia),6
Sekher River,6
Syracuse (Province),6
רובנו (מחוז זקרפטיה),6
Tecolote Canyon,6
Soceava,6
סיטון,6
אגם צ'ילווה,6
רטינגן,6
Acquarossa (Extinct city),6
זבאראז' (מחוז טרנופול),6
Hallstatt Site,6
Sanming Shi,6
מנאבי,6
פדרציית מדינות מאלאיה,6
אברסוולדה,6
مرحافياه,6
מרקטהיידנפלד,6
ליווינגסטון,6
סלסקה,6
Landes (Department),6
ווישניביץ,6
Baringo District,6
Krasnodar,6
חומט סוק,6
Sipán,6
Sainte Genevieve County,6
קואנקה (מחוז),6
קבוצת הדוכס מיורק,6
Hoonah Indian Association,6
וויין,6
פורטה ווסטפאליקה,6
Gurgān (Gulistān),6
HaYogev,6
Diez,6
סן פדרו סולה,6
גרקיון,6
تل قشيش,6
מדבר המלח הגדול,6
Selby,6
Shandong Peninsula,6
Hatvan,6
ביגודן,6
Konitz,6
אגן היקוות נהר הוולגה,6
Novradok,6
מחוז קוקינו,6
אזור וינצ'סטר,6
Fort Lee,6
Roswell,6
Yakama Indian Reservation,6
מארש,6
Kappel-Grafenhausen,6
אזור דהלי,6
קנוק,6
עמק נהר ליהיי,6
Prince Edward,6
אזור שווינציאן,6
נערן,6
שלוחות,6
ואלון-פונט-דארק,6
תל צפית,6
Bolekhov,6
ברית המועצות המערבית,6
Patra,6
Chogha Mish Site,6
הטוון,6
"Swinomish Indians of the Swinomish Reservation, Washington",6
Ourém,6
מונטיניאק (דורדון),6
Porta Westfalica,6
Trebizond Empire,6
Elat,6
Clayton County,6
Ballykilcline,6
Tembien,6
Hranice,6
Kütahya İli,6
רמבאו (ניגרי סמבילאן),6
דורסטאד (עיר קדומה),6
سهل تمناع,6
אתר בארנהאוס,6
Tainan-shū,6
Kolyma Mountains,6
Kigezi,6
Rimini (Province),6
Eisiskes,6
Naeaegama,6
מחוז סנט ג'נביאב,6
אזור מטרופולי סטוקהולם,6
Bottrop,6
איסקיה (אי),6
Yenisey River Valley,6
Zala Megye,6
Saginaw River Valley,6
رشبون,6
Koło (Województwo Wielkopolskie),6
Bernburg,6
Elwha River Watershed,6
Zaria,6
לסטה,6
תל סוליימה,6
רחוב,6
Blackfoot River,6
Marino,6
סיניקולאו מארו,6
שמורת אינדיאנים פלטהד,6
מחוז הדספת,6
ליקסוס (עיר קדומה),6
Vyshnivet︠s︡ʹ,6
פיסטיצ'י,6
Kwangju-si,6
Bernese Alps,6
מחוז מנוס,6
זאמברוב,6
וואלה וואלה,6
בודזנוב,6
Vitoria,6
Basit Site,6
Ulsan,6
חורפיש,6
פוטואו שן,6
Paralia Site,6
קיגזי,6
חירבת אומבשי,6
Upper Iowa River (Minn. and Iowa),6
הר געש ליוליאקו,6
Armagh (County),6
אגן היקוות נהר יאליאס,6
Calcutta Region,6
סלבי,6
Permatang Bogak (Pulau Pinang),6
"Fear, Cape",6
אגן מילפילד,6
Polgár,6
צ'אקלאפן,6
כפר שלם,6
Sue-mura (Kumamoto-ken),6
שוואבן (בוואריה),6
Emory River,6
שעלבים,6
Zeckendorf,6
טאינן-שו,6
Nahal Hemar,6
Nova Gorica,6
מחוז אוקנוגן,6
קאפיל,6
פורט רדיום,6
לנרקשייר,6
Munden,6
Ahoskie Creek Watershed,6
Nazareth Metropolitan Area,6
Trent Valley (Staffordshire-North Lincolnshire),6
טרקה (עיר קדומה),6
מחוז מופט,6
אלמדה,6
אולסן,6
Ocracoke Island,6
Vilkija,6
גבעת דאנהם,6
סאביליפקע,6
Ben Ammi,6
غور وادي سوريك,6
Pakruojis,6
אזור מאגר קבאן,6
Kars,6
جبل نيبو,6
Nimrud,6
Eupen,6
סאו טיאגו,6
Kakadu National Park Region (N.T.),6
Kefar Szold,6
זאלה (מחוז),6
כפר מנדא,6
מחוז הומבולדט,6
Tarragona (Province),6
Goor,6
צ'יריקי (מחוז),6
Zwammerdam,6
סנאף,6
אזור פורט וורת',6
קאוקלנד,6
National Petroleum Reserve,6
Suez Region,6
Oldman River,6
סנטילנה דל מר,6
Hawthorne,6
Centralia,6
Elbe River Estuary,6
לגונדרה,6
ויניוה,6
משד (מחוז),6
מליטבוג,6
Saham,6
"Soviet Union, Western",6
אזארבאיג'אן א-חבארי,6
פושפגירי,6
"Barrow, Point, Region",6
מחוז גוצ'לנד,6
Boven Digoel,6
Hinkowice,6
Paraná River Watershed (Brazil-Argentina),6
"ʻUmayri, Tall al-",6
קוואגואי-שי,6
Limon (Province),6
Pietermaritzburg,6
קימן,6
בוניאן,6
דיאז,6
עמק דאמודאר,6
Niger River Watershed,6
Brazos River,6
Hogla,6
Keban Reservoir Region,6
Koguryo (Kingdom),6
בילוקסי,6
Randall County,6
Grande-Brière Region,6
Budanov,6
Korczyna,6
Švenčionys Region,6
Markiani Site,6
Box Elder County,6
Jarmo Site,6
קוטי (איוונו-פרנקיבסק),6
טרגונה (מחוז),6
Orange,6
רוזומברוק,6
אתר קלייה,6
Berkeley County,6
Dorestad (Extinct city),6
Lanai,6
Sumy,6
מרחביה,6
Justiniana Prima (Extinct city),6
מחוז קאלאווראס,6
Kushinagar (District),6
ווכין,6
King's Lynn,6
